STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,consign,Type of consignment,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2011,,20766,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2012,,21593,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2013,,23104,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2014,,22149,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2015,,21357,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2016,,21108,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2017,,14638,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2018,,20404,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2019,,19577,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2020,,18526,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2021,,18292,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2022,,18089,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2023,,16131,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,CH,Switzerland,2024,,15376,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2008,,104164,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2010,,92984,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2011,,105581,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2012,,95560,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2013,,105337,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2014,,107810,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2016,,106359,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2017,,124033,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2018,,107325,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,DE,Germany,2019,,99868,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2008,,41937,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2009,,32860,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2010,,35795,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2011,,34827,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2012,,35267,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2013,,36433,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2014,,37008,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2015,,33392,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2016,,36147,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2017,,38406,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2018,,39430,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2019,,36907,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2020,,36589,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2021,,37352,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2023,,27066,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,FI,Finland,2024,,26640,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2011,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2012,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2013,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2014,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2015,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2016,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2017,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2018,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2019,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2020,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2021,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,HR,Croatia,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IE,Ireland,2009,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IE,Ireland,2010,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IE,Ireland,2011,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IE,Ireland,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IE,Ireland,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IE,Ireland,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2008,,9912,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2009,,6308,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2010,,4986,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2011,,3624,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2012,,3980,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2013,,3586,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2014,,3564,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2015,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2016,,5352,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2017,,5675,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2018,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2019,,6028,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2020,,6660,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2021,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2022,,8321,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2023,,7512,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,IT,Italy,2024,,7066,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2008,,54970,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2009,,42669,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2010,,48061,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2011,,52330,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2012,,49377,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2013,,48028,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2014,,49000,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2015,,48053,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2016,,47651,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2017,,52638,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2018,,56776,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2019,,55209,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2020,,53430,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2021,,51080,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2022,,30977,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2023,,27224,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,LT,Lithuania,2024,,25658,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,ME,Montenegro,2017,,35,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,ME,Montenegro,2018,,29,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,ME,Montenegro,2019,,34,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,ME,Montenegro,2020,,35,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,ME,Montenegro,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2009,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2011,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2012,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2013,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2014,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2015,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2016,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2017,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2018,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2019,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2020,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2021,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,MK,North Macedonia,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2008,,71682,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2009,,126860,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2010,,42225,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2011,,60911,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2012,,47209,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2013,,43550,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2014,,41383,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2015,,34349,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2016,,36204,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2017,,43790,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2018,,43658,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2019,,40730,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2020,,35276,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2021,,38679,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2022,,38383,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2023,,31894,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,PL,Poland,2024,,35169,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,RO,Romania,2008,,63212,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,RO,Romania,2009,,46910,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,RO,Romania,2010,,49441,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,RO,Romania,2011,,57247,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,RO,Romania,2012,,50433,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,THS_T,Thousand tonnes,RO,Romania,2013,,47337,,,,,
